UsageID,ZoneID,Date,TotalUsageGB,PeakUsageGB
2143,1,2024-12-15,297.94,457.9
2144,2,2024-12-15,254.41,403.46
2145,3,2024-12-15,276.89,538.16
2146,1,2024-12-16,266.87,391.06
2147,2,2024-12-16,285.11,391.36
2148,3,2024-12-16,269.28,385.07
2149,1,2024-12-17,269.33,360.76
2150,2,2024-12-17,302.87,507.06
2151,3,2024-12-17,299.16,515.89
2152,1,2024-12-18,242.97,347.71
2153,2,2024-12-18,279.4,487.31
2154,3,2024-12-18,236.15,309.46
2155,1,2024-12-19,285.25,477.15
2156,2,2024-12-19,259.71,342.71
2157,3,2024-12-19,241.55,390.58
2158,1,2024-12-20,259.57,471.39
2159,2,2024-12-20,248.9,358.24
2160,3,2024-12-20,234.23,369.03
2161,1,2024-12-21,246.16,343.19
2162,2,2024-12-21,238.74,379.28
2163,3,2024-12-21,334.31,611.65
2164,1,2024-12-22,235.73,323.6
2165,2,2024-12-22,271.94,374.07
2166,3,2024-12-22,282.07,441.63
2167,1,2024-12-23,304.42,427.67
2168,2,2024-12-23,233.48,313.57
2169,3,2024-12-23,253.56,495.93
2170,1,2024-12-24,261.6,359.92
2171,2,2024-12-24,278.61,488.91
2172,3,2024-12-24,273.05,368.52
2173,1,2024-12-25,213.44,390.88
2174,2,2024-12-25,325.98,485.11
2175,3,2024-12-25,230.76,414.47
2176,1,2024-12-26,279.22,414.26
2177,2,2024-12-26,317.12,593.13
2178,3,2024-12-26,262.18,466.14
2179,1,2024-12-27,242.65,336.08
2180,2,2024-12-27,288.43,399.91
2181,3,2024-12-27,246.38,461.49
2182,1,2024-12-28,324.9,435.7
2183,2,2024-12-28,223.66,401.07
2184,3,2024-12-28,264.84,404.4
2185,1,2024-12-29,334.78,598.84
2186,2,2024-12-29,268.51,534.58
2187,3,2024-12-29,317.91,545.05
2188,1,2024-12-30,284.91,507.67
2189,2,2024-12-30,312.78,588.28
2190,3,2024-12-30,308.46,404.41
2191,1,2024-12-31,245.41,331.43
2192,2,2024-12-31,246.2,382.07
2193,3,2024-12-31,276.71,411.55
2194,1,2025-01-01,249.11,479.34
2195,2,2025-01-01,212.28,282.37
2196,3,2025-01-01,146.28,276.27
2197,1,2025-01-02,171.08,258.64
2198,2,2025-01-02,195.96,380.44
2199,3,2025-01-02,211.11,299.84
2200,1,2025-01-03,198.0,311.01
2201,2,2025-01-03,218.33,292.96
2202,3,2025-01-03,191.4,328.65
2203,1,2025-01-04,222.69,305.07
2204,2,2025-01-04,208.32,364.42
2205,3,2025-01-04,180.44,314.16
2206,1,2025-01-05,214.41,321.78
2207,2,2025-01-05,201.69,350.19
2208,3,2025-01-05,175.74,267.45
2209,1,2025-01-06,137.51,269.19
2210,2,2025-01-06,219.13,376.28
2211,3,2025-01-06,172.45,293.9
2212,1,2025-01-07,184.84,367.14
2213,2,2025-01-07,231.33,386.58
2214,3,2025-01-07,203.66,379.39
2215,1,2025-01-08,253.72,404.68
2216,2,2025-01-08,256.61,456.97
2217,3,2025-01-08,241.54,469.96
2218,1,2025-01-09,204.36,335.95
2219,2,2025-01-09,194.39,348.53
2220,3,2025-01-09,155.03,256.09
2221,1,2025-01-10,194.54,277.92
2222,2,2025-01-10,202.71,382.84
2223,3,2025-01-10,199.02,273.52
2224,1,2025-01-11,208.8,407.93
2225,2,2025-01-11,192.59,381.5
2226,3,2025-01-11,244.3,483.99
2227,1,2025-01-12,268.53,502.93
2228,2,2025-01-12,218.81,314.21
2229,3,2025-01-12,170.77,321.78
2230,1,2025-01-13,163.53,267.28
2231,2,2025-01-13,247.26,431.75
2232,3,2025-01-13,216.81,420.55
2233,1,2025-01-14,202.03,317.5
2234,2,2025-01-14,168.92,316.07
2235,3,2025-01-14,229.76,343.8
2236,1,2025-01-15,203.96,300.33
2237,2,2025-01-15,187.67,330.67
2238,3,2025-01-15,208.33,382.63
2239,1,2025-01-16,181.19,319.92
2240,2,2025-01-16,165.58,279.85
2241,3,2025-01-16,233.77,385.34
2242,1,2025-01-17,266.02,351.45
2243,2,2025-01-17,244.88,455.38
2244,3,2025-01-17,155.91,296.83
2245,1,2025-01-18,246.93,335.26
2246,2,2025-01-18,175.94,273.33
2247,3,2025-01-18,201.76,352.73
2248,1,2025-01-19,168.18,329.43
2249,2,2025-01-19,196.76,360.89
2250,3,2025-01-19,213.45,363.83
2251,1,2025-01-20,202.1,291.26
2252,2,2025-01-20,244.95,331.73
2253,3,2025-01-20,180.62,311.93
2254,1,2025-01-21,186.37,326.38
2255,2,2025-01-21,154.13,293.82
2256,3,2025-01-21,139.31,195.17
2257,1,2025-01-22,250.24,442.62
2258,2,2025-01-22,201.11,273.85
2259,3,2025-01-22,187.47,260.42
2260,1,2025-01-23,205.16,296.75
2261,2,2025-01-23,147.21,261.55
2262,3,2025-01-23,174.08,319.02
2263,1,2025-01-24,211.33,313.14
2264,2,2025-01-24,229.04,379.6
2265,3,2025-01-24,171.63,273.17
2266,1,2025-01-25,219.7,334.71
2267,2,2025-01-25,183.6,344.17
2268,3,2025-01-25,212.64,290.67
2269,1,2025-01-26,198.91,366.42
2270,2,2025-01-26,210.59,401.43
2271,3,2025-01-26,230.85,347.39
2272,1,2025-01-27,209.99,322.27
2273,2,2025-01-27,217.05,292.91
2274,3,2025-01-27,201.76,263.41
2275,1,2025-01-28,204.52,297.44
2276,2,2025-01-28,185.15,303.83
2277,3,2025-01-28,162.8,262.73
2278,1,2025-01-29,292.87,461.34
2279,2,2025-01-29,169.7,245.68
2280,3,2025-01-29,169.69,267.77
2281,1,2025-01-30,225.9,408.33
2282,2,2025-01-30,207.32,401.68
2283,3,2025-01-30,183.81,278.03
2284,1,2025-01-31,181.29,358.43
2285,2,2025-01-31,244.45,457.01
2286,3,2025-01-31,208.4,400.09
2287,1,2025-02-01,212.62,364.59
2288,2,2025-02-01,166.46,276.23
2289,3,2025-02-01,212.09,415.1
2290,1,2025-02-02,261.95,470.6
2291,2,2025-02-02,219.69,423.78
2292,3,2025-02-02,151.81,287.51
2293,1,2025-02-03,164.64,226.3
2294,2,2025-02-03,204.65,290.64
2295,3,2025-02-03,261.92,371.98
2296,1,2025-02-04,196.13,348.69
2297,2,2025-02-04,238.44,391.13
2298,3,2025-02-04,165.85,316.95
2299,1,2025-02-05,204.39,318.56
2300,2,2025-02-05,230.73,398.93
2301,3,2025-02-05,230.61,366.26
2302,1,2025-02-06,160.32,261.89
2303,2,2025-02-06,201.93,283.54
2304,3,2025-02-06,216.03,298.21
2305,1,2025-02-07,238.78,461.19
2306,2,2025-02-07,219.54,365.79
2307,3,2025-02-07,250.39,406.3
2308,1,2025-02-08,241.48,424.18
2309,2,2025-02-08,248.37,409.17
2310,3,2025-02-08,165.99,234.47
2311,1,2025-02-09,195.64,268.62
2312,2,2025-02-09,231.16,434.94
2313,3,2025-02-09,223.72,414.17
2314,1,2025-02-10,257.29,484.38
2315,2,2025-02-10,175.91,228.87
2316,3,2025-02-10,202.39,388.96
2317,1,2025-02-11,237.81,432.49
2318,2,2025-02-11,298.14,455.98
2319,3,2025-02-11,210.49,284.12
2320,1,2025-02-12,213.57,303.49
2321,2,2025-02-12,185.42,358.93
2322,3,2025-02-12,195.66,317.08
2323,1,2025-02-13,255.26,479.12
2324,2,2025-02-13,195.52,290.07
2325,3,2025-02-13,202.58,295.13
2326,1,2025-02-14,242.11,482.0
2327,2,2025-02-14,229.1,458.16
2328,3,2025-02-14,192.26,268.86
2329,1,2025-02-15,237.71,462.23
2330,2,2025-02-15,224.95,338.98
2331,3,2025-02-15,180.29,280.25
2332,1,2025-02-16,197.85,381.53
2333,2,2025-02-16,223.53,443.5
2334,3,2025-02-16,166.35,260.48
2335,1,2025-02-17,191.35,266.06
2336,2,2025-02-17,213.36,364.13
2337,3,2025-02-17,124.94,210.28
2338,1,2025-02-18,182.75,284.04
2339,2,2025-02-18,243.97,381.9
2340,3,2025-02-18,174.81,246.42
2341,1,2025-02-19,189.97,312.45
2342,2,2025-02-19,187.45,278.08
2343,3,2025-02-19,182.38,316.58
2344,1,2025-02-20,162.75,216.98
2345,2,2025-02-20,203.25,334.64
2346,3,2025-02-20,225.08,402.11
2347,1,2025-02-21,252.07,414.77
2348,2,2025-02-21,167.42,273.23
2349,3,2025-02-21,197.73,285.7
2350,1,2025-02-22,173.93,322.39
2351,2,2025-02-22,204.72,317.4
2352,3,2025-02-22,208.84,385.58
2353,1,2025-02-23,195.16,338.45
2354,2,2025-02-23,246.83,428.12
2355,3,2025-02-23,252.45,438.42
2356,1,2025-02-24,139.97,225.13
2357,2,2025-02-24,226.99,404.95
2358,3,2025-02-24,262.87,494.47
2359,1,2025-02-25,226.69,316.31
2360,2,2025-02-25,205.42,340.77
2361,3,2025-02-25,193.47,370.2
2362,1,2025-02-26,196.91,351.57
2363,2,2025-02-26,238.31,429.81
2364,3,2025-02-26,267.18,489.9
2365,1,2025-02-27,170.15,244.62
2366,2,2025-02-27,161.66,307.8
2367,3,2025-02-27,214.4,283.19
2368,1,2025-02-28,177.16,293.39
2369,2,2025-02-28,223.86,315.85
2370,3,2025-02-28,228.05,391.81
2371,1,2025-03-01,210.86,298.57
2372,2,2025-03-01,265.75,391.65
2373,3,2025-03-01,238.2,356.24
2374,1,2025-03-02,198.21,287.07
2375,2,2025-03-02,244.1,444.93
2376,3,2025-03-02,209.26,370.05
2377,1,2025-03-03,201.99,276.22
2378,2,2025-03-03,210.22,329.37
2379,3,2025-03-03,245.09,487.06
2380,1,2025-03-04,202.32,398.64
2381,2,2025-03-04,183.87,286.72
2382,3,2025-03-04,266.25,350.64
2383,1,2025-03-05,197.73,342.74
2384,2,2025-03-05,180.51,271.87
2385,3,2025-03-05,198.03,307.82
2386,1,2025-03-06,151.67,208.7
2387,2,2025-03-06,192.73,366.17
2388,3,2025-03-06,229.91,351.11
2389,1,2025-03-07,240.94,443.5
2390,2,2025-03-07,184.89,280.69
2391,3,2025-03-07,223.53,310.69
2392,1,2025-03-08,235.88,330.53
2393,2,2025-03-08,235.98,461.31
2394,3,2025-03-08,194.58,358.33
2395,1,2025-03-09,289.88,546.98
2396,2,2025-03-09,244.55,379.77
2397,3,2025-03-09,211.58,303.81
2398,1,2025-03-10,218.63,328.03
2399,2,2025-03-10,238.22,366.47
2400,3,2025-03-10,194.08,267.55
2401,1,2025-03-11,182.68,342.8
2402,2,2025-03-11,216.53,331.87
2403,3,2025-03-11,245.84,388.68
2404,1,2025-03-12,214.54,293.37
2405,2,2025-03-12,203.92,375.06
2406,3,2025-03-12,262.45,360.18
2407,1,2025-03-13,234.37,341.6
2408,2,2025-03-13,258.56,414.66
2409,3,2025-03-13,218.69,304.73
2410,1,2025-03-14,249.03,455.48
2411,2,2025-03-14,204.88,281.38
2412,3,2025-03-14,189.26,298.55
2413,1,2025-03-15,226.71,439.11
2414,2,2025-03-15,230.0,385.93
2415,3,2025-03-15,251.82,336.15
2416,1,2025-03-16,258.24,445.29
2417,2,2025-03-16,149.19,210.57
2418,3,2025-03-16,201.34,279.39
2419,1,2025-03-17,176.74,322.45
2420,2,2025-03-17,215.83,397.31
2421,3,2025-03-17,239.78,322.19
2422,1,2025-03-18,170.31,329.58
2423,2,2025-03-18,170.8,288.02
2424,3,2025-03-18,253.57,391.7
2425,1,2025-03-19,209.3,273.6
2426,2,2025-03-19,204.95,377.26
2427,3,2025-03-19,220.89,290.45
2428,1,2025-03-20,269.29,533.77
2429,2,2025-03-20,191.17,290.65
2430,3,2025-03-20,202.96,368.54
2431,1,2025-03-21,240.44,315.85
2432,2,2025-03-21,213.65,421.55
2433,3,2025-03-21,147.76,290.93
2434,1,2025-03-22,218.45,389.36
2435,2,2025-03-22,235.77,448.52
2436,3,2025-03-22,232.82,384.38
2437,1,2025-03-23,203.82,317.53
2438,2,2025-03-23,223.71,360.38
2439,3,2025-03-23,191.53,302.02
2440,1,2025-03-24,217.99,330.97
2441,2,2025-03-24,266.73,374.99
2442,3,2025-03-24,206.43,366.99
2443,1,2025-03-25,173.74,274.78
2444,2,2025-03-25,184.52,350.43
2445,3,2025-03-25,218.67,396.75
2446,1,2025-03-26,193.68,336.4
2447,2,2025-03-26,282.43,437.17
2448,3,2025-03-26,234.53,374.62
2449,1,2025-03-27,254.61,488.67
2450,2,2025-03-27,159.55,260.21
2451,3,2025-03-27,265.47,381.94
2452,1,2025-03-28,188.04,361.91
2453,2,2025-03-28,193.19,279.32
2454,3,2025-03-28,252.31,440.97
2455,1,2025-03-29,209.03,372.31
2456,2,2025-03-29,203.65,342.1
2457,3,2025-03-29,225.07,444.74
2458,1,2025-03-30,206.6,324.68
2459,2,2025-03-30,163.03,235.52
2460,3,2025-03-30,248.37,479.02
2461,1,2025-03-31,202.73,309.39
2462,2,2025-03-31,212.96,335.93
2463,3,2025-03-31,230.95,328.85
2464,1,2025-04-01,197.61,376.83
2465,2,2025-04-01,258.78,459.82
2466,3,2025-04-01,234.24,429.59
2467,1,2025-04-02,272.86,427.58
2468,2,2025-04-02,173.05,312.17
2469,3,2025-04-02,187.3,352.02
2470,1,2025-04-03,182.5,260.26
2471,2,2025-04-03,261.51,364.4
2472,3,2025-04-03,162.78,281.43
2473,1,2025-04-04,182.36,244.35
2474,2,2025-04-04,203.38,344.58
2475,3,2025-04-04,182.96,333.99
2476,1,2025-04-05,207.61,395.41
2477,2,2025-04-05,204.63,354.71
2478,3,2025-04-05,214.56,292.7
2479,1,2025-04-06,245.97,461.08
2480,2,2025-04-06,196.28,385.43
2481,3,2025-04-06,204.84,341.35
2482,1,2025-04-07,236.95,405.38
2483,2,2025-04-07,214.58,324.82
2484,3,2025-04-07,188.74,344.83
2485,1,2025-04-08,213.79,293.44
2486,2,2025-04-08,208.35,338.38
2487,3,2025-04-08,248.6,358.25
2488,1,2025-04-09,233.13,323.0
2489,2,2025-04-09,209.81,307.75
2490,3,2025-04-09,223.58,338.38
2491,1,2025-04-10,213.16,356.58
2492,2,2025-04-10,239.26,440.5
2493,3,2025-04-10,244.38,467.95
2494,1,2025-04-11,244.43,448.75
2495,2,2025-04-11,208.2,332.37
2496,3,2025-04-11,198.06,273.17
2497,1,2025-04-12,227.96,323.52
2498,2,2025-04-12,209.54,405.15
2499,3,2025-04-12,218.58,316.54
2500,1,2025-04-13,175.4,343.58
2501,2,2025-04-13,287.95,549.93
2502,3,2025-04-13,268.06,376.57
2503,1,2025-04-14,214.88,368.41
2504,2,2025-04-14,228.67,408.27
2505,3,2025-04-14,202.88,343.19
2506,1,2025-04-15,235.35,338.98
2507,2,2025-04-15,228.79,348.6
2508,3,2025-04-15,163.99,327.66
2509,1,2025-04-16,250.77,360.54
2510,2,2025-04-16,233.23,324.46
2511,3,2025-04-16,245.31,352.98
2512,1,2025-04-17,202.31,297.79
2513,2,2025-04-17,243.64,410.1
2514,3,2025-04-17,239.1,334.96
2515,1,2025-04-18,228.72,446.58
2516,2,2025-04-18,255.54,369.15
2517,3,2025-04-18,207.78,297.78
2518,1,2025-04-19,204.24,380.67
2519,2,2025-04-19,239.94,390.26
2520,3,2025-04-19,226.97,337.95
2521,1,2025-04-20,226.34,319.84
2522,2,2025-04-20,241.23,363.09
2523,3,2025-04-20,194.38,260.5
2524,1,2025-04-21,225.73,375.43
2525,2,2025-04-21,233.4,438.32
2526,3,2025-04-21,226.17,304.08
2527,1,2025-04-22,202.55,326.01
2528,2,2025-04-22,202.63,340.95
2529,3,2025-04-22,174.09,337.84
2530,1,2025-04-23,213.74,283.39
2531,2,2025-04-23,249.52,376.63
2532,3,2025-04-23,193.94,328.96
2533,1,2025-04-24,212.29,382.57
2534,2,2025-04-24,229.02,427.8
2535,3,2025-04-24,163.51,262.43
2536,1,2025-04-25,220.31,296.66
2537,2,2025-04-25,210.55,419.47
2538,3,2025-04-25,240.77,387.23
2539,1,2025-04-26,221.84,310.11
2540,2,2025-04-26,153.45,290.39
2541,3,2025-04-26,234.62,373.13
2542,1,2025-04-27,233.92,362.84
2543,2,2025-04-27,222.4,427.51
2544,3,2025-04-27,236.27,350.09
2545,1,2025-04-28,278.75,381.54
2546,2,2025-04-28,235.03,450.93
2547,3,2025-04-28,261.74,486.64
2548,1,2025-04-29,211.8,376.35
2549,2,2025-04-29,251.29,468.5
2550,3,2025-04-29,158.88,217.95
2551,1,2025-04-30,202.69,317.13
2552,2,2025-04-30,245.79,368.29
2553,3,2025-04-30,237.35,420.16
2554,1,2025-05-01,202.84,314.2
2555,2,2025-05-01,210.09,415.12
2556,3,2025-05-01,191.59,289.52
2557,1,2025-05-02,191.97,357.85
2558,2,2025-05-02,262.59,447.22
2559,3,2025-05-02,217.4,394.58
2560,1,2025-05-03,227.73,338.93
2561,2,2025-05-03,194.03,295.78
2562,3,2025-05-03,280.07,432.83
2563,1,2025-05-04,235.39,352.22
2564,2,2025-05-04,202.2,398.72
2565,3,2025-05-04,209.79,348.49
2566,1,2025-05-05,256.5,474.38
2567,2,2025-05-05,215.98,338.03
2568,3,2025-05-05,214.95,358.03
2569,1,2025-05-06,222.12,319.26
2570,2,2025-05-06,192.86,369.4
2571,3,2025-05-06,227.9,318.13
2572,1,2025-05-07,230.35,410.34
2573,2,2025-05-07,260.36,408.0
2574,3,2025-05-07,228.99,454.87
2575,1,2025-05-08,207.8,367.55
2576,2,2025-05-08,242.39,403.12
2577,3,2025-05-08,202.75,265.49
2578,1,2025-05-09,267.11,419.7
2579,2,2025-05-09,198.77,389.0
2580,3,2025-05-09,236.34,362.95
2581,1,2025-05-10,197.32,259.95
2582,2,2025-05-10,231.4,385.61
2583,3,2025-05-10,228.25,428.46
2584,1,2025-05-11,224.82,402.89
2585,2,2025-05-11,240.03,462.1
2586,3,2025-05-11,229.75,314.62
2587,1,2025-05-12,193.8,342.81
2588,2,2025-05-12,204.75,388.58
2589,3,2025-05-12,213.35,307.45
2590,1,2025-05-13,251.49,374.97
2591,2,2025-05-13,255.08,481.56
2592,3,2025-05-13,265.4,394.69
2593,1,2025-05-14,251.12,338.72
2594,2,2025-05-14,229.16,355.74
2595,3,2025-05-14,229.59,307.28
2596,1,2025-05-15,217.32,426.42
2597,2,2025-05-15,256.81,507.15
2598,3,2025-05-15,257.72,417.51
2599,1,2025-05-16,237.35,471.44
2600,2,2025-05-16,271.94,449.18
2601,3,2025-05-16,221.01,316.43
2602,1,2025-05-17,243.94,381.54
2603,2,2025-05-17,284.83,493.29
2604,3,2025-05-17,204.8,292.97
2605,1,2025-05-18,226.63,304.0
2606,2,2025-05-18,192.73,333.73
2607,3,2025-05-18,187.66,368.06
2608,1,2025-05-19,239.13,406.98
2609,2,2025-05-19,200.8,333.92
2610,3,2025-05-19,250.57,344.15
2611,1,2025-05-20,211.53,390.33
2612,2,2025-05-20,199.05,373.62
2613,3,2025-05-20,218.15,428.23
2614,1,2025-05-21,219.06,395.38
2615,2,2025-05-21,198.42,356.65
2616,3,2025-05-21,217.17,309.95
2617,1,2025-05-22,156.21,271.07
2618,2,2025-05-22,221.44,431.47
2619,3,2025-05-22,204.22,389.2
2620,1,2025-05-23,147.41,256.9
2621,2,2025-05-23,221.04,358.19
2622,3,2025-05-23,250.32,499.3
2623,1,2025-05-24,238.98,417.4
2624,2,2025-05-24,225.44,414.72
2625,3,2025-05-24,226.64,421.37
2626,1,2025-05-25,279.25,397.98
2627,2,2025-05-25,241.12,356.36
2628,3,2025-05-25,255.96,495.88
2629,1,2025-05-26,223.76,361.57
2630,2,2025-05-26,239.51,407.17
2631,3,2025-05-26,254.74,426.04
2632,1,2025-05-27,256.9,499.14
2633,2,2025-05-27,212.28,383.21
2634,3,2025-05-27,210.76,383.4
2635,1,2025-05-28,177.95,237.06
2636,2,2025-05-28,200.1,314.31
2637,3,2025-05-28,245.19,402.75
2638,1,2025-05-29,209.76,355.66
2639,2,2025-05-29,199.01,382.47
2640,3,2025-05-29,256.28,403.93
2641,1,2025-05-30,264.69,389.46
2642,2,2025-05-30,257.14,411.35
2643,3,2025-05-30,274.46,450.7
2644,1,2025-05-31,185.36,328.69
2645,2,2025-05-31,217.03,290.11
2646,3,2025-05-31,209.58,353.62
2647,1,2025-06-01,243.42,368.29
2648,2,2025-06-01,227.72,340.09
2649,3,2025-06-01,221.13,382.3
2650,1,2025-06-02,164.29,254.79
2651,2,2025-06-02,266.41,484.66
2652,3,2025-06-02,258.12,488.31
2653,1,2025-06-03,243.96,367.64
2654,2,2025-06-03,210.37,380.45
2655,3,2025-06-03,305.97,600.56
2656,1,2025-06-04,214.8,316.31
2657,2,2025-06-04,201.75,360.09
2658,3,2025-06-04,328.53,483.08
2659,1,2025-06-05,240.46,425.93
2660,2,2025-06-05,249.66,455.64
2661,3,2025-06-05,184.13,354.03
2662,1,2025-06-06,240.29,422.85
2663,2,2025-06-06,229.83,370.83
2664,3,2025-06-06,205.13,280.3
2665,1,2025-06-07,193.78,257.92
2666,2,2025-06-07,213.35,280.65
2667,3,2025-06-07,215.67,407.51
2668,1,2025-06-08,222.23,440.7
2669,2,2025-06-08,301.31,591.97
2670,3,2025-06-08,201.31,367.45
2671,1,2025-06-09,147.89,269.55
2672,2,2025-06-09,240.25,366.49
2673,3,2025-06-09,225.11,373.75
2674,1,2025-06-10,232.85,332.23
2675,2,2025-06-10,268.4,379.63
2676,3,2025-06-10,256.5,432.18
2677,1,2025-06-11,244.79,485.39
2678,2,2025-06-11,241.53,440.22
2679,3,2025-06-11,268.62,397.7
2680,1,2025-06-12,239.03,456.77
2681,2,2025-06-12,213.06,403.94
2682,3,2025-06-12,244.32,459.72
2683,1,2025-06-13,234.12,436.4
2684,2,2025-06-13,168.14,309.16
2685,3,2025-06-13,212.15,393.65
2686,1,2025-06-14,250.53,343.5
2687,2,2025-06-14,209.39,338.63
2688,3,2025-06-14,229.24,337.38
2689,1,2025-06-15,285.07,376.78
2690,2,2025-06-15,234.93,348.73
2691,3,2025-06-15,220.35,376.22
2692,1,2025-06-16,219.31,294.93
2693,2,2025-06-16,200.19,394.77
2694,3,2025-06-16,253.0,494.42
2695,1,2025-06-17,255.7,461.14
2696,2,2025-06-17,250.74,453.46
2697,3,2025-06-17,239.73,339.54
2698,1,2025-06-18,270.29,498.2
2699,2,2025-06-18,228.16,310.34
2700,3,2025-06-18,256.76,507.68
2701,1,2025-06-19,244.1,485.5
2702,2,2025-06-19,214.22,322.25
2703,3,2025-06-19,231.51,419.35
2704,1,2025-06-20,207.01,361.98
2705,2,2025-06-20,182.83,278.14
2706,3,2025-06-20,242.43,376.01
2707,1,2025-06-21,269.12,382.85
2708,2,2025-06-21,263.84,347.2
2709,3,2025-06-21,236.49,323.14
2710,1,2025-06-22,214.92,326.4
2711,2,2025-06-22,289.54,485.36
2712,3,2025-06-22,288.48,560.74
2713,1,2025-06-23,193.08,258.37
2714,2,2025-06-23,223.77,371.38
2715,3,2025-06-23,271.08,388.83
2716,1,2025-06-24,285.98,380.32
2717,2,2025-06-24,225.47,309.85
2718,3,2025-06-24,260.99,459.92
2719,1,2025-06-25,265.09,387.71
2720,2,2025-06-25,277.47,525.82
2721,3,2025-06-25,254.75,477.85
2722,1,2025-06-26,222.87,431.53
2723,2,2025-06-26,257.04,475.17
2724,3,2025-06-26,274.63,395.43
2725,1,2025-06-27,221.77,409.09
2726,2,2025-06-27,265.38,439.73
2727,3,2025-06-27,304.85,571.88
2728,1,2025-06-28,206.47,353.64
2729,2,2025-06-28,224.63,329.82
2730,3,2025-06-28,249.73,401.27
2731,1,2025-06-29,252.52,387.21
2732,2,2025-06-29,252.95,349.67
2733,3,2025-06-29,225.18,448.44
2734,1,2025-06-30,251.27,370.29
2735,2,2025-06-30,260.15,412.14
2736,3,2025-06-30,245.91,345.07
2737,1,2025-07-01,229.56,307.25
2738,2,2025-07-01,227.01,433.06
2739,3,2025-07-01,264.46,472.59
2740,1,2025-07-02,274.52,479.03
2741,2,2025-07-02,237.39,377.24
2742,3,2025-07-02,220.39,310.9
2743,1,2025-07-03,210.91,312.1
2744,2,2025-07-03,290.46,526.47
2745,3,2025-07-03,229.92,343.63
2746,1,2025-07-04,218.38,302.51
2747,2,2025-07-04,225.41,296.23
2748,3,2025-07-04,222.53,382.19
2749,1,2025-07-05,269.79,500.98
2750,2,2025-07-05,236.09,468.5
2751,3,2025-07-05,235.02,333.23
2752,1,2025-07-06,222.09,361.71
2753,2,2025-07-06,227.38,404.64
2754,3,2025-07-06,271.91,374.74
2755,1,2025-07-07,271.73,522.82
2756,2,2025-07-07,243.45,368.07
2757,3,2025-07-07,234.19,344.89
2758,1,2025-07-08,261.44,440.65
2759,2,2025-07-08,218.82,390.69
2760,3,2025-07-08,242.29,443.41
2761,1,2025-07-09,262.61,382.21
2762,2,2025-07-09,230.19,329.92
2763,3,2025-07-09,214.0,340.76
2764,1,2025-07-10,300.82,523.05
2765,2,2025-07-10,247.35,477.62
2766,3,2025-07-10,231.37,351.0
2767,1,2025-07-11,220.28,406.44
2768,2,2025-07-11,220.94,380.76
2769,3,2025-07-11,296.72,539.09
2770,1,2025-07-12,251.21,366.31
2771,2,2025-07-12,223.87,386.3
2772,3,2025-07-12,235.72,408.75
2773,1,2025-07-13,262.56,390.36
2774,2,2025-07-13,285.45,570.71
2775,3,2025-07-13,165.45,215.52
2776,1,2025-07-14,214.85,364.85
2777,2,2025-07-14,255.08,388.64
2778,3,2025-07-14,234.46,416.31
2779,1,2025-07-15,271.81,504.66
2780,2,2025-07-15,251.51,327.61
2781,3,2025-07-15,239.48,457.21
2782,1,2025-07-16,186.53,362.35
2783,2,2025-07-16,302.28,588.47
2784,3,2025-07-16,200.32,368.94
2785,1,2025-07-17,194.14,316.34
2786,2,2025-07-17,254.55,483.99
2787,3,2025-07-17,210.28,296.09
2788,1,2025-07-18,221.82,408.31
2789,2,2025-07-18,272.63,469.28
2790,3,2025-07-18,211.37,333.92
2791,1,2025-07-19,214.79,424.11
2792,2,2025-07-19,250.3,337.05
2793,3,2025-07-19,251.61,330.1
2794,1,2025-07-20,215.73,412.78
2795,2,2025-07-20,253.96,414.0
2796,3,2025-07-20,222.46,298.04
2797,1,2025-07-21,287.7,481.8
2798,2,2025-07-21,244.54,472.04
2799,3,2025-07-21,219.4,292.3
2800,1,2025-07-22,245.5,381.3
2801,2,2025-07-22,258.03,490.88
2802,3,2025-07-22,248.16,334.41
2803,1,2025-07-23,216.36,420.36
2804,2,2025-07-23,261.82,431.35
2805,3,2025-07-23,215.19,359.36
2806,1,2025-07-24,209.12,275.74
2807,2,2025-07-24,229.36,354.54
2808,3,2025-07-24,273.29,439.46
2809,1,2025-07-25,234.76,428.91
2810,2,2025-07-25,250.11,327.8
2811,3,2025-07-25,224.49,416.56
2812,1,2025-07-26,241.63,469.45
2813,2,2025-07-26,211.72,394.99
2814,3,2025-07-26,207.2,383.18
2815,1,2025-07-27,252.51,389.3
2816,2,2025-07-27,251.66,494.57
2817,3,2025-07-27,255.93,451.34
2818,1,2025-07-28,210.25,380.01
2819,2,2025-07-28,190.49,326.85
2820,3,2025-07-28,259.54,434.04
2821,1,2025-07-29,203.83,357.32
2822,2,2025-07-29,195.26,368.07
2823,3,2025-07-29,194.64,269.73
2824,1,2025-07-30,296.02,388.57
2825,2,2025-07-30,224.31,387.81
2826,3,2025-07-30,222.83,373.73
2827,1,2025-07-31,220.58,361.39
2828,2,2025-07-31,252.95,348.16
2829,3,2025-07-31,287.34,544.06
2830,1,2025-08-01,284.61,435.79
2831,2,2025-08-01,245.27,396.12
2832,3,2025-08-01,237.65,357.06
2833,1,2025-08-02,208.76,327.83
2834,2,2025-08-02,249.29,404.17
2835,3,2025-08-02,250.39,394.07
2836,1,2025-08-03,257.56,418.7
2837,2,2025-08-03,230.61,374.54
2838,3,2025-08-03,214.58,309.27
2839,1,2025-08-04,228.47,402.84
2840,2,2025-08-04,216.54,426.84
