IncidentID,DeviceID,IncidentType,StartTime,EndTime,Severity
1282,368,Security Breach,2023-03-16,2023-03-16 03:59:00,Medium
1283,270,Downtime,2023-02-16,2023-02-16 03:17:00,Medium
1284,129,Security Breach,2023-04-26,2023-04-26 08:54:00,Medium
1285,439,Security Breach,2023-02-11,2023-02-11 07:53:00,Medium
1286,114,Downtime,2023-12-03,2023-12-03 05:12:00,High
1287,277,Downtime,2023-08-28,2023-08-28 09:58:00,Medium
1288,284,Downtime,2023-07-13,2023-07-13 03:12:00,Medium
1289,439,Downtime,2023-01-31,2023-01-31 01:33:00,High
1290,459,Downtime,2023-10-03,2023-10-03 04:27:00,Low
1291,419,Security Breach,2023-04-08,2023-04-08 04:48:00,High
1292,431,Downtime,2023-08-19,2023-08-19 05:02:00,High
1293,102,Security Breach,2023-03-23,2023-03-23 02:01:00,High
1294,343,Security Breach,2023-06-26,2023-06-26 01:27:00,Low
1295,313,Downtime,2023-04-30,2023-04-30 01:54:00,Low
1296,302,Security Breach,2023-12-07,2023-12-07 09:01:00,Low
1297,131,Downtime,2023-03-08,2023-03-08 05:41:00,Low
1298,420,Downtime,2023-07-13,2023-07-13 02:39:00,Low
1299,196,Security Breach,2023-05-27,2023-05-27 06:35:00,High
1300,440,Downtime,2023-02-01,2023-02-01 05:13:00,Low
1301,329,Security Breach,2023-08-20,2023-08-20 07:59:00,Low
1302,407,Downtime,2023-02-15,2023-02-15 02:49:00,High
1303,370,Security Breach,2023-01-05,2023-01-05 03:28:00,High
1304,355,Downtime,2023-04-13,2023-04-13 02:41:00,Medium
1305,411,Security Breach,2023-02-10,2023-02-10 03:25:00,Low
1306,343,Security Breach,2023-03-30,2023-03-30 00:54:00,High
1307,395,Security Breach,2023-07-14,2023-07-14 04:50:00,Medium
1308,322,Security Breach,2023-03-26,2023-03-26 02:36:00,High
1309,190,Security Breach,2023-01-29,2023-01-29 06:43:00,High
1310,297,Downtime,2023-06-10,2023-06-10 08:30:00,Low
1311,112,Downtime,2023-11-03,2023-11-03 00:30:00,Medium
1312,105,Security Breach,2023-12-31,2023-12-31 09:24:00,Low
1313,90,Downtime,2023-10-23,2023-10-23 04:21:00,High
1314,352,Downtime,2023-05-06,2023-05-06 09:05:00,Medium
1315,284,Security Breach,2023-10-08,2023-10-08 06:16:00,High
1316,110,Downtime,2023-03-22,2023-03-22 06:28:00,Low
1317,13,Downtime,2023-05-11,2023-05-11 07:01:00,High
1318,265,Downtime,2023-07-08,2023-07-08 03:55:00,High
1319,259,Downtime,2023-03-16,2023-03-16 02:04:00,Low
1320,441,Security Breach,2023-12-10,2023-12-10 01:44:00,Low
1321,181,Security Breach,2023-03-30,2023-03-30 01:41:00,Medium
1322,268,Security Breach,2023-06-20,2023-06-20 02:17:00,Low
1323,465,Downtime,2023-05-01,2023-05-01 06:05:00,Medium
1324,390,Security Breach,2023-07-07,2023-07-07 08:24:00,Low
1325,318,Downtime,2023-02-26,2023-02-26 01:21:00,Low
1326,277,Security Breach,2023-12-09,2023-12-09 08:03:00,Medium
1327,36,Security Breach,2023-08-28,2023-08-28 02:02:00,Medium
1328,360,Downtime,2023-05-28,2023-05-28 02:38:00,Low
1329,38,Downtime,2023-10-29,2023-10-29 08:42:00,Medium
1330,180,Downtime,2023-03-26,2023-03-26 05:06:00,Medium
1331,249,Security Breach,2023-11-01,2023-11-01 01:44:00,Low
1332,439,Downtime,2023-01-05,2023-01-05 02:07:00,High
1333,92,Downtime,2023-09-01,2023-09-01 06:44:00,High
1334,197,Security Breach,2023-03-30,2023-03-30 09:22:00,Low
1335,134,Security Breach,2023-02-09,2023-02-09 02:37:00,Medium
1336,225,Downtime,2023-04-10,2023-04-10 06:58:00,High
1337,100,Security Breach,2023-07-09,2023-07-09 08:05:00,Low
1338,143,Security Breach,2023-07-10,2023-07-10 08:49:00,Low
1339,207,Downtime,2023-07-09,2023-07-09 04:21:00,High
1340,216,Downtime,2023-11-08,2023-11-08 04:37:00,Medium
1341,419,Downtime,2023-05-10,2023-05-10 07:54:00,Low
1342,115,Downtime,2023-01-28,2023-01-28 06:24:00,Low
1343,209,Downtime,2023-12-24,2023-12-24 08:40:00,High
1344,227,Security Breach,2023-01-16,2023-01-16 02:09:00,High
1345,440,Security Breach,2023-11-15,2023-11-15 02:04:00,Low
1346,130,Downtime,2023-10-05,2023-10-05 04:36:00,Low
1347,220,Security Breach,2023-01-10,2023-01-10 08:54:00,Medium
1348,373,Downtime,2023-03-05,2023-03-05 04:38:00,Low
1349,91,Downtime,2023-07-23,2023-07-23 01:21:00,Medium
1350,339,Security Breach,2023-07-22,2023-07-22 07:28:00,High
1351,419,Security Breach,2023-03-05,2023-03-05 07:49:00,Medium
1352,310,Security Breach,2023-12-20,2023-12-20 02:10:00,High
1353,411,Downtime,2023-01-15,2023-01-15 09:43:00,Medium
1354,153,Downtime,2023-05-25,2023-05-25 09:25:00,Low
1355,277,Security Breach,2023-07-20,2023-07-20 01:22:00,Low
1356,435,Downtime,2023-01-21,2023-01-21 08:31:00,High
1357,377,Downtime,2023-09-27,2023-09-27 09:34:00,High
1358,95,Downtime,2023-01-19,2023-01-19 03:35:00,High
1359,294,Downtime,2023-10-07,2023-10-07 07:22:00,Low
1360,211,Security Breach,2023-03-08,2023-03-08 02:34:00,Medium
1361,333,Downtime,2023-02-08,2023-02-08 00:20:00,Low
1362,293,Downtime,2023-05-15,2023-05-15 06:09:00,High
1363,353,Downtime,2023-08-14,2023-08-14 09:02:00,Medium
1364,102,Downtime,2023-10-03,2023-10-03 04:57:00,High
1365,18,Security Breach,2023-12-24,2023-12-24 00:34:00,High
1366,393,Security Breach,2023-08-07,2023-08-07 02:08:00,Low
1367,383,Downtime,2023-03-11,2023-03-11 02:56:00,Medium
1368,358,Downtime,2023-07-26,2023-07-26 03:06:00,Medium
1369,265,Security Breach,2023-05-25,2023-05-25 04:00:00,Medium
1370,404,Security Breach,2023-05-02,2023-05-02 02:27:00,Medium
1371,36,Security Breach,2023-10-30,2023-10-30 02:43:00,Medium
1372,387,Security Breach,2023-02-11,2023-02-11 03:39:00,High
1373,80,Security Breach,2023-03-18,2023-03-18 06:35:00,Medium
1374,213,Downtime,2023-05-09,2023-05-09 05:01:00,Low
1375,494,Downtime,2023-09-05,2023-09-05 07:12:00,Medium
1376,313,Security Breach,2023-05-01,2023-05-01 02:20:00,Low
1377,339,Downtime,2023-01-28,2023-01-28 09:24:00,High
1378,202,Security Breach,2023-07-22,2023-07-22 09:35:00,Medium
1379,138,Security Breach,2023-07-23,2023-07-23 04:18:00,Medium
1380,453,Security Breach,2023-01-06,2023-01-06 04:48:00,Medium
1381,393,Downtime,2023-01-24,2023-01-24 09:28:00,Medium
1382,7,Downtime,2023-12-04,2023-12-04 09:03:00,High
1383,40,Security Breach,2023-08-24,2023-08-24 05:17:00,Low
1384,237,Downtime,2023-09-21,2023-09-21 05:04:00,Low
1385,425,Security Breach,2023-05-30,2023-05-30 06:53:00,Medium
1386,454,Security Breach,2023-08-18,2023-08-18 08:30:00,Medium
1387,93,Security Breach,2023-09-23,2023-09-23 06:17:00,High
1388,186,Security Breach,2023-12-15,2023-12-15 09:22:00,High
1389,65,Security Breach,2023-06-22,2023-06-22 07:37:00,Medium
1390,5,Security Breach,2023-07-10,2023-07-10 07:16:00,High
1391,285,Downtime,2023-01-20,2023-01-20 09:43:00,Medium
1392,468,Security Breach,2023-10-05,2023-10-05 02:28:00,High
1393,242,Downtime,2023-07-13,2023-07-13 07:26:00,High
1394,129,Security Breach,2023-07-01,2023-07-01 00:38:00,Medium
1395,450,Downtime,2023-11-30,2023-11-30 07:21:00,Medium
1396,80,Security Breach,2023-09-26,2023-09-26 04:56:00,High
1397,274,Downtime,2023-01-01,2023-01-01 00:10:00,High
1398,122,Security Breach,2023-04-09,2023-04-09 05:10:00,Medium
1399,180,Downtime,2023-11-07,2023-11-07 01:51:00,Medium
1400,447,Downtime,2023-11-23,2023-11-23 01:12:00,Medium
1401,474,Downtime,2023-03-16,2023-03-16 09:39:00,Low
1402,486,Security Breach,2023-11-03,2023-11-03 00:59:00,High
1403,439,Security Breach,2023-02-04,2023-02-04 08:31:00,Low
1404,185,Downtime,2023-05-12,2023-05-12 09:08:00,Low
1405,326,Security Breach,2023-10-02,2023-10-02 01:30:00,Medium
1406,339,Downtime,2023-05-04,2023-05-04 00:34:00,High
1407,45,Security Breach,2023-07-23,2023-07-23 03:33:00,Medium
1408,159,Downtime,2023-05-03,2023-05-03 08:27:00,Medium
1409,255,Security Breach,2023-02-02,2023-02-02 05:58:00,Low
1410,170,Downtime,2023-02-08,2023-02-08 06:11:00,Low
1411,18,Downtime,2023-11-05,2023-11-05 01:22:00,Low
1412,260,Security Breach,2023-11-03,2023-11-03 07:44:00,High
1413,15,Downtime,2023-11-25,2023-11-25 07:33:00,High
1414,371,Security Breach,2023-07-07,2023-07-07 09:38:00,High
1415,487,Security Breach,2023-04-19,2023-04-19 01:22:00,Low
1416,466,Security Breach,2023-10-16,2023-10-16 03:36:00,High
1417,363,Security Breach,2023-07-11,2023-07-11 02:23:00,High
1418,156,Security Breach,2023-06-27,2023-06-27 01:02:00,High
1419,358,Downtime,2023-11-13,2023-11-13 01:56:00,Low
1420,423,Downtime,2023-08-26,2023-08-26 04:44:00,Low
1421,192,Security Breach,2023-03-07,2023-03-07 05:12:00,High
1422,425,Security Breach,2023-10-01,2023-10-01 04:14:00,High
1423,360,Downtime,2023-10-12,2023-10-12 00:54:00,Medium
1424,267,Security Breach,2023-06-04,2023-06-04 08:51:00,Medium
1425,384,Security Breach,2023-09-27,2023-09-27 07:07:00,High
1426,480,Security Breach,2023-02-14,2023-02-14 09:12:00,Medium
1427,11,Security Breach,2023-08-17,2023-08-17 05:23:00,Medium
1428,76,Downtime,2023-10-09,2023-10-09 06:07:00,Medium
1429,229,Downtime,2023-03-08,2023-03-08 02:25:00,Low
1430,252,Security Breach,2023-09-04,2023-09-04 08:40:00,Low
1431,81,Downtime,2023-07-01,2023-07-01 09:12:00,Medium
1432,320,Security Breach,2023-03-18,2023-03-18 09:29:00,Low
1433,359,Security Breach,2023-09-26,2023-09-26 08:56:00,Low
1434,9,Security Breach,2023-02-12,2023-02-12 00:28:00,High
1435,424,Security Breach,2023-06-21,2023-06-21 06:04:00,Low
1436,233,Security Breach,2023-02-15,2023-02-15 08:08:00,High
1437,112,Security Breach,2023-12-06,2023-12-06 00:28:00,Low
1438,75,Downtime,2023-11-30,2023-11-30 01:08:00,High
1439,251,Downtime,2023-02-14,2023-02-14 03:41:00,High
1440,251,Downtime,2023-10-09,2023-10-09 00:33:00,Low
1441,248,Security Breach,2023-06-03,2023-06-03 04:40:00,Low
1442,447,Downtime,2023-01-30,2023-01-30 05:30:00,Medium
1443,281,Downtime,2023-08-28,2023-08-28 01:19:00,Low
1444,334,Downtime,2023-07-18,2023-07-18 04:12:00,Low
1445,237,Security Breach,2023-12-30,2023-12-30 08:26:00,Low
1446,457,Downtime,2023-02-18,2023-02-18 03:49:00,Low
1447,124,Downtime,2023-01-02,2023-01-02 01:19:00,High
1448,5,Downtime,2023-02-17,2023-02-17 02:31:00,Medium
1449,23,Downtime,2023-06-11,2023-06-11 01:08:00,High
1450,266,Security Breach,2023-01-09,2023-01-09 06:09:00,Medium
1451,236,Security Breach,2023-03-31,2023-03-31 09:51:00,Low
1452,198,Downtime,2023-11-18,2023-11-18 03:19:00,High
1453,126,Downtime,2023-04-11,2023-04-11 06:35:00,Low
1454,143,Security Breach,2023-01-06,2023-01-06 01:22:00,Medium
1455,149,Downtime,2023-09-04,2023-09-04 03:06:00,Medium
1456,59,Security Breach,2023-11-05,2023-11-05 04:26:00,Low
1457,168,Downtime,2023-12-17,2023-12-17 05:59:00,Low
1458,471,Security Breach,2023-07-27,2023-07-27 02:11:00,High
1459,150,Security Breach,2023-11-22,2023-11-22 06:22:00,High
1460,60,Security Breach,2023-01-04,2023-01-04 09:41:00,Medium
1461,261,Downtime,2023-04-25,2023-04-25 06:06:00,High
1462,292,Security Breach,2023-02-06,2023-02-06 00:35:00,Low
1463,21,Downtime,2023-10-10,2023-10-10 03:57:00,High
1464,16,Security Breach,2023-03-11,2023-03-11 07:34:00,Low
1465,269,Downtime,2023-01-31,2023-01-31 02:20:00,Low
1466,471,Security Breach,2023-08-09,2023-08-09 01:43:00,Medium
1467,310,Downtime,2023-01-30,2023-01-30 06:17:00,Low
1468,329,Downtime,2023-04-01,2023-04-01 02:15:00,Medium
1469,486,Security Breach,2023-08-01,2023-08-01 05:58:00,High
1470,496,Security Breach,2023-09-24,2023-09-24 00:29:00,High
1471,8,Security Breach,2023-05-22,2023-05-22 07:36:00,Medium
1472,316,Security Breach,2023-05-27,2023-05-27 03:11:00,High
1473,293,Security Breach,2023-03-08,2023-03-08 02:50:00,Low
1474,241,Security Breach,2023-04-18,2023-04-18 01:05:00,Low
1475,334,Downtime,2023-05-12,2023-05-12 04:50:00,High
1476,495,Security Breach,2023-10-01,2023-10-01 04:21:00,Low
1477,132,Security Breach,2023-12-02,2023-12-02 06:11:00,High
1478,124,Security Breach,2023-12-23,2023-12-23 08:34:00,Medium
1479,353,Security Breach,2023-06-07,2023-06-07 09:33:00,Medium
1480,406,Downtime,2023-02-16,2023-02-16 07:46:00,Medium
1481,345,Downtime,2023-05-10,2023-05-10 07:51:00,Low
1482,124,Security Breach,2023-02-28,2023-02-28 08:26:00,Low
1483,480,Downtime,2023-04-12,2023-04-12 06:48:00,Medium
1484,88,Security Breach,2023-09-09,2023-09-09 05:41:00,Low
1485,353,Downtime,2023-06-23,2023-06-23 01:39:00,Medium
1486,64,Downtime,2023-03-26,2023-03-26 07:06:00,Low
1487,39,Downtime,2023-07-02,2023-07-02 05:26:00,Medium
1488,115,Downtime,2023-10-31,2023-10-31 05:18:00,Low
1489,2,Security Breach,2023-03-27,2023-03-27 09:44:00,High
1490,171,Security Breach,2023-07-04,2023-07-04 06:55:00,Medium
1491,24,Downtime,2023-06-22,2023-06-22 07:50:00,Low
1492,372,Security Breach,2023-12-01,2023-12-01 08:18:00,High
1493,430,Downtime,2023-04-12,2023-04-12 07:06:00,Low
1494,65,Downtime,2023-04-13,2023-04-13 04:15:00,Low
1495,110,Downtime,2023-11-27,2023-11-27 03:07:00,Medium
1496,194,Downtime,2023-02-25,2023-02-25 01:35:00,High
1497,266,Downtime,2023-12-22,2023-12-22 07:05:00,High
1498,382,Downtime,2023-11-06,2023-11-06 08:20:00,High
1499,499,Security Breach,2023-07-25,2023-07-25 00:44:00,High
1500,293,Security Breach,2023-05-07,2023-05-07 08:33:00,High
1501,165,Security Breach,2023-02-26,2023-02-26 04:58:00,Medium
1502,352,Downtime,2023-07-15,2023-07-15 08:47:00,Low
1503,78,Downtime,2023-03-23,2023-03-23 00:57:00,High
1504,447,Security Breach,2023-09-27,2023-09-27 05:03:00,High
1505,180,Security Breach,2023-06-29,2023-06-29 02:34:00,High
1506,293,Security Breach,2023-02-22,2023-02-22 09:24:00,Medium
1507,178,Downtime,2024-01-01,2024-01-01 09:26:00,High
1508,428,Downtime,2023-07-11,2023-07-11 07:47:00,High
1509,283,Security Breach,2023-11-25,2023-11-25 06:38:00,High
1510,356,Downtime,2023-04-01,2023-04-01 07:37:00,Low
1511,30,Downtime,2023-12-16,2023-12-16 00:24:00,High
1512,306,Downtime,2023-06-18,2023-06-18 01:36:00,High
1513,50,Downtime,2023-09-07,2023-09-07 04:14:00,Low
1514,349,Downtime,2023-03-20,2023-03-20 02:35:00,Low
1515,386,Security Breach,2023-07-24,2023-07-24 01:52:00,Medium
1516,333,Security Breach,2023-01-26,2023-01-26 03:34:00,Low
1517,274,Security Breach,2023-07-06,2023-07-06 00:30:00,Medium
1518,150,Security Breach,2023-02-17,2023-02-17 09:10:00,High
1519,419,Security Breach,2023-12-09,2023-12-09 07:06:00,Low
1520,426,Downtime,2023-05-18,2023-05-18 00:30:00,High
1521,485,Security Breach,2023-09-27,2023-09-27 05:16:00,Medium
1522,25,Downtime,2023-07-01,2023-07-01 04:06:00,High
1523,77,Security Breach,2023-04-08,2023-04-08 04:37:00,Low
1524,324,Security Breach,2023-10-18,2023-10-18 07:53:00,High
1525,125,Security Breach,2023-04-26,2023-04-26 08:10:00,Medium
1526,268,Security Breach,2023-12-20,2023-12-20 07:28:00,Low
1527,244,Security Breach,2023-07-24,2023-07-24 01:13:00,Medium
1528,47,Downtime,2023-04-26,2023-04-26 02:05:00,Low
1529,241,Downtime,2023-04-20,2023-04-20 02:08:00,Low
1530,63,Security Breach,2023-05-29,2023-05-29 05:03:00,Medium
1531,147,Downtime,2023-05-03,2023-05-03 08:02:00,High
1532,118,Downtime,2023-11-26,2023-11-26 01:27:00,High
1533,341,Security Breach,2023-09-16,2023-09-16 03:29:00,High
1534,114,Downtime,2023-02-23,2023-02-23 03:52:00,Low
1535,170,Security Breach,2023-08-27,2023-08-27 00:36:00,Low
1536,112,Security Breach,2023-12-21,2023-12-21 01:43:00,Medium
1537,268,Security Breach,2023-08-06,2023-08-06 07:29:00,Medium
1538,12,Security Breach,2023-06-08,2023-06-08 05:30:00,High
1539,235,Security Breach,2023-03-13,2023-03-13 08:52:00,High
1540,408,Downtime,2023-05-15,2023-05-15 03:33:00,Medium
1541,102,Security Breach,2023-01-16,2023-01-16 03:59:00,Low
1542,466,Security Breach,2023-03-21,2023-03-21 04:21:00,Medium
1543,32,Security Breach,2023-11-13,2023-11-13 07:40:00,Medium
1544,482,Security Breach,2023-04-07,2023-04-07 00:36:00,Low
1545,329,Security Breach,2023-04-22,2023-04-22 09:47:00,Medium
1546,173,Security Breach,2023-11-28,2023-11-28 04:29:00,Medium
1547,275,Downtime,2023-12-17,2023-12-17 05:19:00,High
1548,33,Downtime,2023-08-05,2023-08-05 09:49:00,Low
1549,151,Security Breach,2023-02-07,2023-02-07 05:32:00,Low
1550,416,Security Breach,2023-01-09,2023-01-09 07:45:00,Low
1551,160,Security Breach,2023-01-08,2023-01-08 01:31:00,High
1552,89,Security Breach,2023-01-04,2023-01-04 00:10:00,High
1553,80,Downtime,2023-01-21,2023-01-21 05:19:00,High
1554,321,Downtime,2023-03-28,2023-03-28 07:49:00,Medium
1555,276,Security Breach,2023-03-21,2023-03-21 02:47:00,Low
1556,294,Security Breach,2023-03-09,2023-03-09 00:26:00,Medium
1557,116,Downtime,2023-06-11,2023-06-11 01:23:00,Medium
1558,388,Security Breach,2023-11-13,2023-11-13 09:19:00,Medium
1559,218,Security Breach,2023-02-17,2023-02-17 05:46:00,High
1560,313,Security Breach,2023-08-23,2023-08-23 04:46:00,Medium
1561,336,Downtime,2023-05-05,2023-05-05 01:26:00,Low
1562,303,Security Breach,2023-07-11,2023-07-11 03:45:00,High
1563,370,Security Breach,2023-09-16,2023-09-16 00:44:00,Low
1564,118,Security Breach,2023-04-19,2023-04-19 01:43:00,High
1565,333,Security Breach,2023-03-17,2023-03-17 04:33:00,High
1566,114,Downtime,2023-04-04,2023-04-04 08:07:00,Low
1567,269,Security Breach,2023-10-27,2023-10-27 01:28:00,High
1568,86,Downtime,2023-01-28,2023-01-28 08:21:00,Low
1569,36,Downtime,2023-05-12,2023-05-12 03:03:00,Low
1570,81,Security Breach,2023-01-23,2023-01-23 06:46:00,Low
1571,483,Downtime,2023-02-19,2023-02-19 07:24:00,Medium
1572,347,Security Breach,2023-12-11,2023-12-11 02:36:00,Medium
1573,204,Downtime,2023-07-28,2023-07-28 07:21:00,High
1574,344,Security Breach,2023-07-27,2023-07-27 06:47:00,Medium
1575,472,Security Breach,2023-03-23,2023-03-23 09:56:00,High
1576,96,Security Breach,2023-10-24,2023-10-24 07:43:00,Medium
1577,103,Security Breach,2023-01-02,2023-01-02 07:01:00,Low
1578,186,Downtime,2023-11-26,2023-11-26 02:24:00,High
1579,301,Security Breach,2023-12-31,2023-12-31 09:53:00,High
1580,280,Downtime,2023-12-09,2023-12-09 04:09:00,Low
1581,217,Security Breach,2023-09-04,2023-09-04 01:30:00,High
1582,471,Downtime,2023-02-18,2023-02-18 02:00:00,Low
1583,249,Security Breach,2023-12-21,2023-12-21 00:19:00,High
1584,3,Security Breach,2023-02-13,2023-02-13 09:19:00,High
1585,224,Security Breach,2023-03-31,2023-03-31 04:33:00,Low
1586,43,Security Breach,2023-12-11,2023-12-11 00:51:00,Medium
1587,381,Downtime,2023-10-10,2023-10-10 03:39:00,Low
1588,422,Security Breach,2023-05-27,2023-05-27 08:39:00,Low
1589,223,Security Breach,2023-02-27,2023-02-27 02:40:00,Medium
1590,454,Security Breach,2023-02-08,2023-02-08 01:32:00,Medium
1591,467,Downtime,2023-01-26,2023-01-26 06:44:00,Medium
1592,269,Security Breach,2023-05-09,2023-05-09 05:35:00,Low
1593,424,Security Breach,2023-03-19,2023-03-19 08:53:00,Medium
1594,167,Security Breach,2023-10-09,2023-10-09 09:24:00,Low
1595,474,Security Breach,2023-02-16,2023-02-16 03:06:00,High
1596,247,Security Breach,2023-01-05,2023-01-05 04:38:00,High
1597,440,Security Breach,2023-06-21,2023-06-21 00:24:00,Low
1598,112,Downtime,2023-03-27,2023-03-27 10:00:00,Low
1599,302,Security Breach,2023-12-21,2023-12-21 06:21:00,High
1600,397,Security Breach,2023-09-17,2023-09-17 01:24:00,Medium
1601,318,Security Breach,2023-08-16,2023-08-16 09:40:00,Low
1602,383,Downtime,2023-11-24,2023-11-24 08:10:00,High
1603,420,Downtime,2023-01-13,2023-01-13 06:08:00,High
1604,115,Downtime,2023-09-24,2023-09-24 02:08:00,High
1605,255,Downtime,2023-05-18,2023-05-18 06:08:00,Medium
1606,185,Downtime,2023-01-15,2023-01-15 05:38:00,Low
1607,434,Downtime,2023-01-20,2023-01-20 04:06:00,High
1608,271,Downtime,2023-02-02,2023-02-02 05:04:00,Medium
1609,332,Security Breach,2023-02-14,2023-02-14 08:04:00,Medium
1610,423,Downtime,2023-10-31,2023-10-31 05:28:00,Low
1611,379,Security Breach,2023-08-25,2023-08-25 06:18:00,Medium
1612,46,Security Breach,2023-05-29,2023-05-29 00:39:00,Medium
1613,235,Downtime,2023-06-22,2023-06-22 01:52:00,Low
1614,489,Downtime,2023-10-11,2023-10-11 05:32:00,Medium
1615,231,Downtime,2023-03-07,2023-03-07 03:43:00,Low
1616,381,Downtime,2023-05-27,2023-05-27 05:10:00,Low
1617,339,Downtime,2023-03-05,2023-03-05 07:23:00,High
1618,191,Security Breach,2023-06-30,2023-06-30 06:09:00,High
1619,245,Security Breach,2023-08-02,2023-08-02 06:11:00,Low
1620,419,Downtime,2023-11-12,2023-11-12 03:28:00,High
1621,201,Security Breach,2023-08-04,2023-08-04 06:09:00,Low
1622,281,Security Breach,2023-08-19,2023-08-19 05:05:00,High
1623,321,Security Breach,2023-11-19,2023-11-19 05:19:00,Low
1624,437,Security Breach,2023-06-11,2023-06-11 01:30:00,Low
1625,389,Security Breach,2023-11-13,2023-11-13 00:13:00,High
1626,360,Downtime,2023-08-10,2023-08-10 06:51:00,High
1627,179,Downtime,2023-01-15,2023-01-15 08:51:00,Medium
1628,391,Security Breach,2023-01-22,2023-01-22 02:30:00,Low
1629,5,Security Breach,2023-04-09,2023-04-09 09:17:00,Low
1630,404,Downtime,2023-03-16,2023-03-16 05:55:00,High
1631,364,Downtime,2023-04-26,2023-04-26 08:34:00,Low
1632,32,Security Breach,2023-04-22,2023-04-22 00:19:00,Medium
1633,493,Security Breach,2023-09-06,2023-09-06 00:15:00,High
1634,25,Downtime,2023-01-25,2023-01-25 06:46:00,Medium
1635,161,Security Breach,2023-10-30,2023-10-30 02:13:00,Low
1636,237,Downtime,2023-06-16,2023-06-16 09:05:00,High
1637,169,Security Breach,2023-08-04,2023-08-04 08:34:00,Low
1638,128,Security Breach,2023-04-16,2023-04-16 00:31:00,High
1639,134,Security Breach,2023-09-30,2023-09-30 05:38:00,Medium
1640,203,Downtime,2023-09-17,2023-09-17 09:47:00,Low
1641,468,Security Breach,2023-01-31,2023-01-31 02:06:00,Low
1642,170,Downtime,2023-07-22,2023-07-22 02:01:00,Medium
1643,435,Downtime,2023-08-03,2023-08-03 09:53:00,Low
1644,1,Downtime,2023-01-13,2023-01-13 01:24:00,High
1645,186,Security Breach,2023-09-24,2023-09-24 02:23:00,Low
1646,131,Security Breach,2023-08-01,2023-08-01 00:10:00,Low
1647,377,Security Breach,2023-01-03,2023-01-03 08:48:00,Low
1648,405,Downtime,2023-03-26,2023-03-26 01:13:00,Low
1649,254,Downtime,2023-06-17,2023-06-17 09:42:00,Low
1650,302,Downtime,2023-02-26,2023-02-26 07:55:00,Medium
1651,460,Security Breach,2023-06-02,2023-06-02 01:44:00,Medium
1652,495,Downtime,2023-10-21,2023-10-21 00:14:00,Low
1653,57,Security Breach,2023-08-18,2023-08-18 00:47:00,High
1654,118,Downtime,2023-09-23,2023-09-23 01:07:00,Medium
1655,261,Security Breach,2023-04-04,2023-04-04 03:22:00,High
1656,184,Downtime,2023-09-20,2023-09-20 08:29:00,Medium
1657,62,Downtime,2023-12-25,2023-12-25 04:07:00,Low
1658,342,Downtime,2023-07-17,2023-07-17 07:24:00,High
1659,225,Security Breach,2023-11-27,2023-11-27 03:14:00,High
1660,199,Security Breach,2023-09-25,2023-09-25 06:51:00,Low
1661,169,Downtime,2023-02-22,2023-02-22 01:00:00,Low
1662,310,Security Breach,2023-11-09,2023-11-09 04:04:00,Low
1663,224,Downtime,2023-04-28,2023-04-28 08:30:00,High
1664,271,Downtime,2023-08-28,2023-08-28 06:23:00,Medium
1665,170,Downtime,2023-10-10,2023-10-10 06:19:00,High
1666,283,Security Breach,2023-03-21,2023-03-21 02:56:00,High
1667,254,Downtime,2023-10-23,2023-10-23 02:39:00,High
1668,242,Downtime,2023-03-03,2023-03-03 03:45:00,High
1669,121,Downtime,2023-08-15,2023-08-15 02:53:00,Medium
1670,291,Downtime,2023-02-20,2023-02-20 02:46:00,High
1671,180,Security Breach,2023-10-29,2023-10-29 03:29:00,High
1672,227,Downtime,2023-08-19,2023-08-19 01:01:00,High
1673,496,Security Breach,2023-12-16,2023-12-16 08:49:00,High
1674,430,Downtime,2023-03-19,2023-03-19 06:47:00,Low
1675,339,Downtime,2023-12-09,2023-12-09 01:22:00,Low
1676,220,Security Breach,2023-06-25,2023-06-25 07:21:00,Medium
1677,346,Security Breach,2023-04-09,2023-04-09 02:29:00,Medium
1678,451,Downtime,2023-08-27,2023-08-27 01:51:00,Low
1679,438,Security Breach,2023-03-05,2023-03-05 08:22:00,Medium
1680,174,Security Breach,2023-05-01,2023-05-01 01:05:00,High
1681,212,Downtime,2023-05-28,2023-05-28 03:43:00,High
1682,465,Security Breach,2023-02-19,2023-02-19 03:55:00,High
1683,448,Downtime,2023-10-18,2023-10-18 00:42:00,Medium
1684,12,Security Breach,2023-05-19,2023-05-19 06:09:00,High
1685,263,Security Breach,2023-09-12,2023-09-12 06:31:00,Medium
1686,139,Security Breach,2023-09-21,2023-09-21 05:04:00,Low
1687,294,Security Breach,2023-03-24,2023-03-24 02:25:00,Low
1688,459,Security Breach,2023-08-26,2023-08-26 02:09:00,Medium
1689,354,Downtime,2023-02-07,2023-02-07 02:52:00,High
1690,482,Security Breach,2023-10-28,2023-10-28 05:43:00,High
1691,468,Security Breach,2023-03-24,2023-03-24 06:22:00,Low
1692,366,Security Breach,2023-12-28,2023-12-28 05:06:00,High
1693,90,Security Breach,2023-12-01,2023-12-01 04:48:00,Low
1694,443,Security Breach,2023-12-26,2023-12-26 09:03:00,Low
1695,364,Security Breach,2023-07-03,2023-07-03 04:43:00,Medium
1696,255,Security Breach,2023-12-16,2023-12-16 01:38:00,Low
1697,137,Downtime,2023-03-11,2023-03-11 08:08:00,High
1698,122,Security Breach,2023-06-14,2023-06-14 04:50:00,Medium
